$GPGGA,080316.00,4825.1426,N,00428.4056,W,1,08,2.3,90.7,M,0.0,M,,*76
$GPGGA,080317.00,4825.1426,N,00428.4056,W,1,08,2.3,90.7,M,0.0,M,,*77
$GPGGA,080318.00,4825.1426,N,00428.4056,W,1,08,2.3,90.7,M,0.0,M,,*78
$GPGGA,080319.00,4825.1426,N,00428.4056,W,1,08,2.3,90.7,M,0.0,M,,*79
$GPGGA,080320.00,4825.1426,N,00428.4056,W,1,08,2.3,90.7,M,0.0,M,,*73
$GPGGA,080321.00,4825.1426,N,00428.4056,W,1,08,2.3,90.7,M,0.0,M,,*72
$GPGGA,080322.00,4825.1426,N,00428.4056,W,1,08,2.3,90.7,M,0.0,M,,*71
$GPGGA,080323.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*71
$GPGGA,080324.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*76
$GPGGA,080325.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*77
$GPGGA,080326.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*74
$GPGGA,080327.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*75
$GPGGA,080328.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7A
$GPGGA,080329.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7B
$GPGGA,080330.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*73
$GPGGA,080331.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*72
$GPGGA,080332.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*71
$GPGGA,080333.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*70
$GPGGA,080334.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*77
$GPGGA,080335.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*76
$GPGGA,080336.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*75
$GPGGA,080337.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*74
$GPGGA,080338.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7B
$GPGGA,080339.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7A
$GPGGA,080340.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*74
$GPGGA,080341.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*75
$GPGGA,080342.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*76
$GPGGA,080343.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*77
$GPGGA,080344.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*70
$GPGGA,080345.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*71
$GPGGA,080346.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*72
$GPGGA,080347.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*73
$GPGGA,080348.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7C
$GPGGA,080349.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7D
$GPGGA,080350.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*75
$GPGGA,080351.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*74
$GPGGA,080352.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*77
$GPGGA,080353.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*76
$GPGGA,080354.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*71
$GPGGA,080355.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*70
$GPGGA,080356.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*73
$GPGGA,080357.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*72
$GPGGA,080358.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7D
$GPGGA,080359.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7C
$GPGGA,080400.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*77
$GPGGA,080401.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*76
$GPGGA,080402.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*75
$GPGGA,080403.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*74
$GPGGA,080404.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*73
$GPGGA,080405.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*72
$GPGGA,080406.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*71
$GPGGA,080407.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*70
$GPGGA,080408.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7F
$GPGGA,080409.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7E
$GPGGA,080410.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*76
$GPGGA,080411.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*77
$GPGGA,080412.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*74
$GPGGA,080413.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*75
$GPGGA,080414.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*72
$GPGGA,080415.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*73
$GPGGA,080416.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*70
$GPGGA,080417.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*71
$GPGGA,080418.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7E
$GPGGA,080419.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*7F
$GPGGA,080420.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*75
$GPGGA,080421.00,4825.1426,N,00428.4056,W,1,08,2.3,90.6,M,0.0,M,,*74
