$GPGGA,134052.00,4825.1398,N,00428.4043,W,1,08,1.3,102.1,M,0.0,M,,*42
$GPGGA,134053.00,4825.1398,N,00428.4043,W,1,08,1.3,102.1,M,0.0,M,,*43
$GPGGA,134054.00,4825.1398,N,00428.4043,W,1,08,1.3,102.1,M,0.0,M,,*44
$GPGGA,134055.00,4825.1398,N,00428.4044,W,1,08,1.3,102.1,M,0.0,M,,*42
$GPGGA,134056.00,4825.1398,N,00428.4044,W,1,08,1.3,102.1,M,0.0,M,,*41
$GPGGA,134057.00,4825.1398,N,00428.4044,W,1,08,1.3,102.0,M,0.0,M,,*41
$GPGGA,134058.00,4825.1398,N,00428.4044,W,1,08,1.3,102.0,M,0.0,M,,*4E
$GPGGA,134059.00,4825.1398,N,00428.4044,W,1,08,1.3,102.0,M,0.0,M,,*4F
$GPGGA,134100.00,4825.1398,N,00428.4044,W,1,08,1.3,102.0,M,0.0,M,,*42
$GPGGA,134101.00,4825.1398,N,00428.4044,W,1,08,1.3,102.0,M,0.0,M,,*43
$GPGGA,134102.00,4825.1395,N,00428.4047,W,1,08,1.3,102.2,M,0.0,M,,*4C
$GPGGA,134103.00,4825.1395,N,00428.4047,W,1,08,1.3,102.2,M,0.0,M,,*4D
$GPGGA,134104.00,4825.1392,N,00428.4050,W,1,08,1.3,102.4,M,0.0,M,,*4D
$GPGGA,134105.00,4825.1392,N,00428.4050,W,1,08,1.3,102.3,M,0.0,M,,*4B
$GPGGA,134106.00,4825.1392,N,00428.4050,W,1,08,1.3,102.3,M,0.0,M,,*48
$GPGGA,134107.00,4825.1392,N,00428.4050,W,1,08,1.3,102.3,M,0.0,M,,*49
$GPGGA,134108.00,4825.1392,N,00428.4050,W,1,08,1.3,102.3,M,0.0,M,,*46
$GPGGA,134109.00,4825.1389,N,00428.4052,W,1,08,1.3,102.4,M,0.0,M,,*48
$GPGGA,134110.00,4825.1389,N,00428.4052,W,1,08,1.3,102.4,M,0.0,M,,*40
$GPGGA,134111.00,4825.1389,N,00428.4052,W,1,08,1.3,102.4,M,0.0,M,,*41
$GPGGA,134112.00,4825.1389,N,00428.4052,W,1,08,1.3,102.4,M,0.0,M,,*42
$GPGGA,134113.00,4825.1386,N,00428.4054,W,1,08,1.3,102.4,M,0.0,M,,*4A
$GPGGA,134114.00,4825.1386,N,00428.4054,W,1,08,1.3,102.4,M,0.0,M,,*4D
$GPGGA,134115.00,4825.1386,N,00428.4054,W,1,08,1.3,102.4,M,0.0,M,,*4C
$GPGGA,134116.00,4825.1384,N,00428.4057,W,1,08,1.3,102.1,M,0.0,M,,*4B
$GPGGA,134117.00,4825.1382,N,00428.4059,W,1,08,1.3,101.9,M,0.0,M,,*49
$GPGGA,134118.00,4825.1382,N,00428.4059,W,1,08,1.3,101.9,M,0.0,M,,*46
$GPGGA,134119.00,4825.1381,N,00428.4061,W,1,08,1.3,101.6,M,0.0,M,,*40
$GPGGA,134120.00,4825.1381,N,00428.4061,W,1,08,1.3,101.6,M,0.0,M,,*4A
$GPGGA,134121.00,4825.1381,N,00428.4061,W,1,08,1.3,101.6,M,0.0,M,,*4B
